hr, targetSPN(difficulty), avgDelta (real difficulty), hrthres
134,0.9716376,1.285275,107.6
134,0.9717843,1.285275,107.6
134,0.971931,1.285275,107.6
134,0.9720777,1.285275,107.6
134,0.9722244,1.285275,107.6
134,0.972371,1.285275,107.6
131,0.972501,1.285275,107.6
131,0.972631,1.285275,107.6
131,0.972761,1.285275,107.6
131,0.972891,1.285275,107.6
131,0.973021,1.285275,107.6
131,0.973151,1.285275,107.6
131,0.973281,1.285275,107.6
131,0.973411,1.285275,107.6
131,0.973541,1.285275,107.6
131,0.973671,1.285275,107.6
131,0.973801,1.285275,107.6
131,0.973931,1.285275,107.6
131,0.974061,1.285275,107.6
131,0.974191,1.285275,107.6
131,0.974321,1.285275,107.6
131,0.974451,1.285275,107.6
131,0.974581,1.285275,107.6
131,0.974711,1.285275,107.6
131,0.974841,1.285275,107.6
131,0.974971,1.285275,107.6
131,0.975101,1.285275,107.6
131,0.975231,1.285275,107.6
131,0.975361,1.285275,107.6
131,0.975491,1.285275,107.6
131,0.975621,1.285275,107.6
131,0.975751,1.285275,107.6
131,0.975881,1.285275,107.6
131,0.976011,1.285275,107.6
131,0.976141,1.285275,107.6
131,0.976271,1.285275,107.6
131,0.976401,1.285275,107.6
131,0.976531,1.285275,107.6
131,0.976661,1.285275,107.6
131,0.976791,1.285275,107.6
131,0.976921,1.285275,107.6
131,0.977051,1.285275,107.6
131,0.977181,1.285275,107.6
131,0.977311,1.285275,107.6
131,0.977441,1.285275,107.6
131,0.977571,1.285275,107.6
131,0.9777009,1.285275,107.6
131,0.9778309,1.285275,107.6
131,0.9779609,1.285275,107.6
131,0.9780909,1.285275,107.6
131,0.9782209,1.285275,107.6
131,0.9783509,1.285275,107.6
131,0.9784809,1.285275,107.6
131,0.9786109,1.285275,107.6
131,0.9787409,1.285275,107.6
131,0.9788709,1.285275,107.6
131,0.9790009,1.285275,107.6
131,0.9791309,1.285275,107.6
131,0.9792609,1.285275,107.6
131,0.9793909,1.285275,107.6
131,0.9795209,1.285275,107.6
131,0.9796509,1.285275,107.6
131,0.9797809,1.285275,107.6
131,0.9799109,1.285275,107.6
131,0.9800409,1.285275,107.6
131,0.9801709,1.285275,107.6
131,0.9803009,1.285275,107.6
131,0.9804309,1.285275,107.6
131,0.9805609,1.285275,107.6
133,0.9805623,1.285275,107.6
133,0.9805638,1.285275,107.6
133,0.9805652,1.285275,107.6
133,0.9805666,1.285275,107.6
133,0.9805681,1.285275,107.6
133,0.9805695,1.285275,107.6
133,0.9805709,1.285275,107.6
133,0.980712,1.285275,107.6
133,0.9808531,1.285275,107.6
133,0.9809942,1.285275,107.6
133,0.9811352,1.285275,107.6
133,0.9812763,1.285275,107.6
133,0.9814174,1.285275,107.6
133,0.9815585,1.285275,107.6
133,0.9816996,1.285275,107.6
133,0.9818407,1.285275,107.6
133,0.9819818,1.285275,107.6
133,0.9821228,1.285275,107.6
133,0.9822639,1.285275,107.6
133,0.982405,1.285275,107.6
133,0.9825461,1.285275,107.6
133,0.9826872,1.285275,107.6
133,0.9828283,1.285275,107.6
133,0.9829693,1.285275,107.6
133,0.9831104,1.285275,107.6
133,0.9832515,1.285275,107.6
133,0.9833926,1.285275,107.6
133,0.9835337,1.285275,107.6
133,0.9836748,1.285275,107.6
133,0.9838158,1.285275,107.6
133,0.9839569,1.285275,107.6
133,0.984098,1.285275,107.6
133,0.9842391,1.285275,107.6
133,0.9843802,1.285275,107.6
133,0.9845213,1.285275,107.6
133,0.9846624,1.285275,107.6
133,0.9848034,1.285275,107.6
133,0.9849445,1.285275,107.6
133,0.9850856,1.285275,107.6
133,0.9852267,1.285275,107.6
133,0.9853678,1.285275,107.6
133,0.9855089,1.285275,107.6
133,0.9856499,1.285275,107.6
133,0.985791,1.285275,107.6
133,0.9859321,1.285275,107.6
133,0.9860732,1.285275,107.6
133,0.9862143,1.285275,107.6
133,0.9863554,1.285275,107.6
133,0.9864964,1.285275,107.6
133,0.9866375,1.285275,107.6
133,0.9867786,1.285275,107.6
133,0.9869197,1.285275,107.6
133,0.9870608,1.285275,107.6
133,0.9872019,1.285275,107.6
133,0.987343,1.285275,107.6
133,0.987484,1.285275,107.6
133,0.9876251,1.285275,107.6
133,0.9877662,1.285275,107.6
133,0.9879073,1.285275,107.6
133,0.9880484,1.285275,107.6
133,0.9881895,1.285275,107.6
133,0.9883305,1.285275,107.6
133,0.9884716,1.285275,107.6
133,0.9886127,1.285275,107.6
133,0.9887538,1.285275,107.6
133,0.9888949,1.285275,107.6
133,0.989036,1.285275,107.6
133,0.989177,1.285275,107.6
133,0.9893181,1.285275,107.6
133,0.9894592,1.285275,107.6
133,0.9896003,1.285275,107.6
133,0.9897414,1.285275,107.6
133,0.9898825,1.285275,107.6
133,0.9900236,1.285275,107.6
133,0.9901646,1.285275,107.6
133,0.9903057,1.285275,107.6
133,0.9904468,1.285275,107.6
133,0.9905879,1.285275,107.6
133,0.990729,1.285275,107.6
133,0.9908701,1.285275,107.6
133,0.9910111,1.285275,107.6
133,0.9911522,1.285275,107.6
133,0.9912933,1.285275,107.6
133,0.9914344,1.285275,107.6
133,0.9915755,1.285275,107.6
133,0.9917166,1.285275,107.6
133,0.9918576,1.285275,107.6
133,0.9919987,1.285275,107.6
133,0.9921398,1.285275,107.6
133,0.9922809,1.285275,107.6
133,0.992422,1.285275,107.6
133,0.9925631,1.285275,107.6
133,0.9927042,1.285275,107.6
133,0.9928452,1.285275,107.6
133,0.9929863,1.285275,107.6
133,0.9931274,1.285275,107.6
133,0.9932685,1.285275,107.6
133,0.9934096,1.285275,107.6
133,0.9935507,1.285275,107.6
133,0.9936917,1.285275,107.6
133,0.9938328,1.285275,107.6
133,0.9939739,1.285275,107.6
133,0.994115,1.285275,107.6
133,0.9942561,1.285275,107.6
133,0.9943972,1.285275,107.6
133,0.9945382,1.285275,107.6
133,0.9946793,1.285275,107.6
133,0.9948204,1.285275,107.6
133,0.9949615,1.285275,107.6
133,0.9951026,1.285275,107.6
133,0.9952437,1.285275,107.6
133,0.9953848,1.285275,107.6
133,0.9955258,1.285275,107.6
133,0.9956669,1.285275,107.6
133,0.995808,1.285275,107.6
133,0.9959491,1.285275,107.6
133,0.9960902,1.285275,107.6
133,0.9962313,1.285275,107.6
133,0.9963723,1.285275,107.6
133,0.9965134,1.285275,107.6
133,0.9966545,1.285275,107.6
133,0.9967956,1.285275,107.6
133,0.9969367,1.285275,107.6
133,0.9970778,1.285275,107.6
133,0.9972188,1.285275,107.6
133,0.9973599,1.285275,107.6
133,0.997501,1.285275,107.6
133,0.9976421,1.285275,107.6
133,0.9977832,1.285275,107.6
133,0.9979243,1.285275,107.6
133,0.9980654,1.285275,107.6
133,0.9982064,1.285275,107.6
133,0.9983475,1.285275,107.6
133,0.9984886,1.285275,107.6
133,0.9986297,1.285275,107.6
133,0.9987708,1.285275,107.6
133,0.9989119,1.285275,107.6
133,0.9990529,1.285275,107.6
133,0.999194,1.285275,107.6
133,0.9993351,1.285275,107.6
133,0.9994762,1.285275,107.6
133,0.9996173,1.285275,107.6
133,0.9997584,1.285275,107.6
133,0.9998994,1.285275,107.6
133,1.000041,1.285275,107.6
133,1.000182,1.285275,107.6
133,1.000323,1.285275,107.6
133,1.000464,1.285275,107.6
133,1.000605,1.285275,107.6
133,1.000746,1.285275,107.6
133,1.000887,1.285275,107.6
133,1.001029,1.285275,107.6
133,1.00117,1.285275,107.6
133,1.001311,1.285275,107.6
133,1.001452,1.285275,107.6
133,1.001593,1.285275,107.6
133,1.001734,1.285275,107.6
133,1.001875,1.285275,107.6
133,1.002017,1.285275,107.6
133,1.002158,1.285275,107.6
133,1.002299,1.285275,107.6
133,1.00244,1.285275,107.6
133,1.002581,1.285275,107.6
133,1.002722,1.285275,107.6
133,1.002863,1.285275,107.6
133,1.003005,1.285275,107.6
133,1.003146,1.285275,107.6
133,1.003287,1.285275,107.6
133,1.003428,1.030411,107.6
133,1.003569,1.030411,107.6
133,1.00371,1.030411,107.6
133,1.003851,1.030411,107.6
133,1.003993,1.030411,107.6
133,1.004134,1.030411,107.6
133,1.004275,1.030411,107.6
133,1.004416,1.030411,107.6
133,1.004557,1.030411,107.6
133,1.004698,1.030411,107.6
133,1.004839,1.030411,107.6
133,1.004981,1.030411,107.6
133,1.005122,1.030411,107.6
133,1.005263,1.030411,107.6
133,1.005404,1.030411,107.6
133,1.005545,1.030411,107.6
133,1.005686,1.030411,107.6
133,1.005827,1.030411,107.6
133,1.005969,1.030411,107.6
133,1.00611,1.030411,107.6
133,1.006251,1.030411,107.6
133,1.006392,1.030411,107.6
133,1.006533,1.030411,107.6
133,1.006674,1.030411,107.6
133,1.006815,1.030411,107.6
133,1.006957,1.030411,107.6
133,1.007098,1.030411,107.6
133,1.007239,1.030411,107.6
133,1.00738,1.030411,107.6
133,1.007521,1.030411,107.6
133,1.007662,1.030411,107.6
133,1.007803,1.030411,107.6
133,1.007945,1.030411,107.6
133,1.008086,1.030411,107.6
133,1.008227,1.030411,107.6
133,1.008368,1.030411,107.6
133,1.008509,1.030411,107.6
133,1.00865,1.030411,107.6
133,1.008791,1.030411,107.6
133,1.008933,1.030411,107.6
133,1.009074,1.030411,107.6
133,1.009215,1.030411,107.6
133,1.009356,1.030411,107.6
133,1.009497,1.030411,107.6
133,1.009638,1.030411,107.6
133,1.009779,1.030411,107.6
133,1.009921,1.030411,107.6
133,1.010062,1.030411,107.6
133,1.010203,1.030411,107.6
133,1.010344,1.030411,107.6
133,1.010485,1.030411,107.6
133,1.010626,1.030411,107.6
133,1.010767,1.030411,107.6
133,1.010909,1.030411,107.6
133,1.01105,1.030411,107.6
133,1.011191,1.030411,107.6
133,1.011332,1.030411,107.6
133,1.011473,1.030411,107.6
133,1.011614,1.030411,107.6
133,1.011755,1.030411,107.6
133,1.011897,1.030411,107.6
133,1.012038,1.030411,107.6
132,1.012173,1.030411,107.6
132,1.012309,1.030411,107.6
132,1.012444,1.030411,107.6
132,1.01258,1.030411,107.6
132,1.012715,1.030411,107.6
132,1.012851,1.030411,107.6
132,1.012987,1.030411,107.6
132,1.013122,1.030411,107.6
132,1.013258,1.030411,107.6
132,1.013393,1.030411,107.6
132,1.013529,1.030411,107.6
132,1.013664,1.030411,107.6
132,1.0138,1.030411,107.6
132,1.013935,1.030411,107.6
132,1.014071,1.030411,107.6
132,1.014206,1.030411,107.6
132,1.014342,1.030411,107.6
132,1.014477,1.030411,107.6
132,1.014613,1.030411,107.6
132,1.014749,1.030411,107.6
132,1.014884,1.030411,107.6
132,1.01502,1.030411,107.6
132,1.015155,1.030411,107.6
132,1.015291,1.030411,107.6
132,1.015426,1.030411,107.6
132,1.015562,1.030411,107.6
132,1.015697,1.030411,107.6
132,1.015833,0.9820653,107.6
132,1.015968,0.9820653,107.6
132,1.016104,0.9820653,107.6
132,1.01624,0.9820653,107.6
132,1.016375,0.9820653,107.6
132,1.016511,0.9820653,107.6
132,1.016646,0.9820653,107.6
132,1.016782,0.9820653,107.6
132,1.016917,0.9820653,107.6
132,1.017053,0.9820653,107.6
132,1.017188,0.9820653,107.6
132,1.017324,0.9820653,107.6
132,1.017459,0.9820653,107.6
132,1.017595,0.9820653,107.6
132,1.01773,0.9820653,107.6
132,1.017866,0.9820653,107.6
132,1.018002,0.9820653,107.6
132,1.018137,0.9820653,107.6
132,1.018273,0.9820653,107.6
132,1.018408,0.9820653,107.6
132,1.018544,0.9820653,107.6
132,1.018679,0.9820653,107.6
132,1.018815,0.9820653,107.6
132,1.01895,0.9820653,107.6
132,1.019086,0.9820653,107.6
132,1.019221,0.9820653,107.6
132,1.019357,0.9820653,107.6
132,1.019493,0.9820653,107.6
132,1.019628,0.9820653,107.6
132,1.019764,0.9820653,107.6
132,1.019899,0.9820653,107.6
132,1.020035,0.9820653,107.6
132,1.02017,0.9820653,107.6
132,1.020306,0.9820653,107.6
132,1.020441,0.9820653,107.6
132,1.020577,0.9820653,107.6
132,1.020712,0.9820653,107.6
132,1.020848,0.9820653,107.6
132,1.020983,0.9820653,107.6
132,1.021119,0.9820653,107.6
132,1.021255,0.9820653,107.6
132,1.02139,0.9820653,107.6
132,1.021526,0.9820653,107.6
132,1.021661,0.9820653,107.6
132,1.021797,0.9820653,107.6
132,1.021932,0.9820653,107.6
132,1.022068,0.9820653,107.6
132,1.022203,0.9820653,107.6
132,1.022339,0.9820653,107.6
132,1.022474,0.9820653,107.6
132,1.02261,0.9820653,107.6
132,1.022745,0.9820653,107.6
132,1.022881,0.9820653,107.6
132,1.023017,0.9820653,107.6
132,1.023152,0.9820653,107.6
132,1.023288,0.9820653,107.6
132,1.023423,0.9820653,107.6
132,1.023559,0.9820653,107.6
132,1.023694,0.9820653,107.6
132,1.02383,0.9820653,107.6
132,1.023965,0.9820653,107.6
132,1.024101,0.9820653,107.6
132,1.024236,0.9820653,107.6
132,1.024372,0.9820653,107.6
132,1.024508,0.9820653,107.6
132,1.024643,0.9820653,107.6
132,1.024779,0.9820653,107.6
132,1.024914,0.9820653,107.6
132,1.02505,0.9820653,107.6
132,1.025185,0.9820653,107.6
132,1.025321,0.9820653,107.6
132,1.025456,0.9820653,107.6
135,1.025458,0.9820653,107.6
135,1.025459,0.9820653,107.6
135,1.025461,0.9820653,107.6
135,1.025463,0.9820653,107.6
135,1.025464,0.9820653,107.6
135,1.025466,0.9820653,107.6
135,1.025467,0.9820653,107.6
135,1.025469,0.9820653,107.6
135,1.02547,0.9820653,107.6
135,1.025472,0.9820653,107.6
135,1.025473,0.9820653,107.6
135,1.025626,0.9820653,107.6
135,1.025778,0.9820653,107.6
135,1.02593,0.9820653,107.6
135,1.026082,0.9820653,107.6
135,1.026235,0.9820653,107.6
135,1.026387,0.9820653,107.6
135,1.026539,0.9820653,107.6
135,1.026691,0.9820653,107.6
135,1.026843,0.9820653,107.6
135,1.026996,0.9820653,107.6
135,1.027148,0.9820653,107.6
135,1.0273,0.9820653,107.6
135,1.027452,0.9820653,107.6
135,1.027605,0.9820653,107.6
135,1.027757,0.9820653,107.6
135,1.027909,0.9820653,107.6
135,1.028061,0.9820653,107.6
135,1.028214,0.9820653,107.6
135,1.028366,0.9820653,107.6
135,1.028518,0.9820653,107.6
135,1.02867,0.9820653,107.6
135,1.028822,0.9820653,107.6
135,1.028975,0.9820653,107.6
135,1.029127,0.9820653,107.6
135,1.029279,0.9820653,107.6
135,1.029431,0.9820653,107.6
135,1.029584,0.9820653,107.6
135,1.029736,0.9820653,107.6
135,1.029888,0.9820653,107.6
135,1.03004,0.9820653,107.6
135,1.030192,0.9820653,107.6
135,1.030345,0.9820653,107.6
135,1.030497,0.9820653,107.6
135,1.030649,0.9820653,107.6
135,1.030801,0.9820653,107.6
135,1.030954,0.9820653,107.6
135,1.031106,0.9820653,107.6
135,1.031258,0.9820653,107.6
135,1.03141,0.9820653,107.6
135,1.031563,0.9820653,107.6
135,1.031715,0.9820653,107.6
135,1.031867,0.9820653,107.6
135,1.032019,0.9820653,107.6
135,1.032171,0.9820653,107.6
135,1.032324,0.9820653,107.6
135,1.032476,0.9820653,107.6
135,1.032628,0.9820653,107.6
135,1.03278,0.9820653,107.6
135,1.032933,0.9820653,107.6
135,1.033085,0.9820653,107.6
135,1.033237,0.9820653,107.6
135,1.033389,0.9820653,107.6
135,1.033542,0.9820653,107.6
135,1.033694,0.9820653,107.6
135,1.033846,0.9820653,107.6
135,1.033998,0.9820653,107.6
135,1.03415,0.9820653,107.6
135,1.034303,0.9820653,107.6
135,1.034455,0.9820653,107.6
135,1.034607,0.9820653,107.6
135,1.034759,0.9820653,107.6
135,1.034912,0.9820653,107.6
135,1.035064,0.9820653,107.6
135,1.035216,0.9820653,107.6
135,1.035368,0.9820653,107.6
135,1.035521,0.9820653,107.6
135,1.035673,0.9820653,107.6
135,1.035825,0.9820653,107.6
135,1.035977,0.9820653,107.6
135,1.036129,0.9820653,107.6
135,1.036282,0.9820653,107.6
135,1.036434,0.9820653,107.6
135,1.036586,0.9820653,107.6
135,1.036738,0.9820653,107.6
135,1.036891,0.9820653,107.6
135,1.037043,0.9820653,107.6
135,1.037195,0.9820653,107.6
135,1.037347,0.9820653,107.6
135,1.0375,0.9820653,107.6
135,1.037652,0.9820653,107.6
135,1.037804,0.9820653,107.6
135,1.037956,0.9820653,107.6
135,1.038108,0.9820653,107.6
135,1.038261,0.9820653,107.6
135,1.038413,0.9820653,107.6
135,1.038565,0.9820653,107.6
135,1.038717,0.9820653,107.6
135,1.03887,0.9820653,107.6
135,1.039022,0.9820653,107.6
135,1.039174,0.9820653,107.6
135,1.039326,0.9820653,107.6
135,1.039479,0.9820653,107.6
134,1.039625,0.9820653,107.6
134,1.039772,0.9820653,107.6
134,1.039918,0.9820653,107.6
134,1.040065,0.9820653,107.6
134,1.040212,0.9820653,107.6
134,1.040358,0.9820653,107.6
134,1.040505,0.9820653,107.6
134,1.040652,0.9820653,107.6
134,1.040798,0.9820653,107.6
134,1.040945,0.9820653,107.6
134,1.041091,0.9820653,107.6
134,1.041238,0.9820653,107.6
134,1.041385,0.9820653,107.6
134,1.041531,0.9820653,107.6
134,1.041678,0.9820653,107.6
134,1.041825,0.9820653,107.6
134,1.041971,0.9820653,107.6
134,1.042118,0.9820653,107.6
134,1.042264,0.9820653,107.6
134,1.042411,0.9820653,107.6
134,1.042558,0.9820653,107.6
134,1.042704,0.9820653,107.6
134,1.042851,0.9820653,107.6
134,1.042998,0.9820653,107.6
134,1.043144,0.9820653,107.6
134,1.043291,0.9820653,107.6
134,1.043437,0.9820653,107.6
134,1.043584,0.9820653,107.6
134,1.043731,0.9820653,107.6
134,1.043877,0.9820653,107.6
134,1.044024,0.9820653,107.6
134,1.044171,0.9820653,107.6
134,1.044317,0.9820653,107.6
134,1.044464,0.9820653,107.6
134,1.044611,0.9820653,107.6
134,1.044757,0.9820653,107.6
134,1.044904,0.9820653,107.6
134,1.04505,0.9820653,107.6
134,1.045197,0.9820653,107.6
134,1.045344,0.9820653,107.6
134,1.04549,0.9820653,107.6
134,1.045637,0.9820653,107.6
134,1.045784,0.9820653,107.6
134,1.04593,0.9820653,107.6
134,1.046077,0.9820653,107.6
134,1.046223,0.9820653,107.6
134,1.04637,0.9820653,107.6
134,1.046517,0.9820653,107.6
134,1.046663,0.9820653,107.6
134,1.04681,0.9820653,107.6
134,1.046957,0.9820653,107.6
134,1.047103,0.9820653,107.6
134,1.04725,0.9820653,107.6
134,1.047396,0.9820653,107.6
134,1.047543,0.9820653,107.6
134,1.04769,0.9820653,107.6
134,1.047836,0.9820653,107.6
134,1.047983,0.9820653,107.6
134,1.04813,0.9820653,107.6
134,1.048276,0.9820653,107.6
134,1.048423,0.9820653,107.6
134,1.048569,0.9820653,107.6
134,1.048716,0.9820653,107.6
134,1.048863,0.9820653,107.6
134,1.049009,0.9820653,107.6
134,1.049156,0.9820653,107.6
134,1.049303,0.9820653,107.6
134,1.049449,0.9820653,107.6
134,1.049596,0.9820653,107.6
134,1.049742,0.9820653,107.6
134,1.049889,0.9820653,107.6
134,1.050036,0.9820653,107.6
134,1.050182,0.9820653,107.6
134,1.050329,0.9820653,107.6
134,1.050476,0.9820653,107.6
134,1.050622,0.9820653,107.6
134,1.050769,0.9820653,107.6
134,1.050915,0.9820653,107.6
134,1.051062,0.9820653,107.6
134,1.051209,0.9820653,107.6
134,1.051355,0.9820653,107.6
134,1.051502,0.9820653,107.6
134,1.051649,0.9820653,107.6
134,1.051795,0.9820653,107.6
134,1.051942,0.9820653,107.6
134,1.052088,0.9820653,107.6
134,1.052235,0.9820653,107.6
134,1.052382,0.9820653,107.6
134,1.052528,0.9820653,107.6
134,1.052675,0.9820653,107.6
134,1.052822,0.9820653,107.6
134,1.052968,0.9820653,107.6
134,1.053115,0.9820653,107.6
134,1.053262,0.9820653,107.6
134,1.053408,0.9820653,107.6
134,1.053555,0.9820653,107.6
134,1.053701,0.9820653,107.6
134,1.053848,0.9820653,107.6
134,1.053995,0.9820653,107.6
134,1.054141,0.9820653,107.6
134,1.054288,0.9820653,107.6
134,1.054435,0.9820653,107.6
134,1.054581,0.9820653,107.6
134,1.054728,0.9820653,107.6
134,1.054874,0.9820653,107.6
134,1.055021,0.9820653,107.6
134,1.055168,0.9820653,107.6
135,1.05532,0.9820653,107.6
135,1.055472,0.9820653,107.6
135,1.055624,0.9820653,107.6
135,1.055777,0.9820653,107.6
135,1.055929,0.9820653,107.6
135,1.056081,0.9820653,107.6
135,1.056233,0.9820653,107.6
135,1.056386,0.9820653,107.6
135,1.056538,0.9820653,107.6
135,1.05669,0.9820653,107.6
135,1.056842,0.9820653,107.6
135,1.056994,0.9820653,107.6
135,1.057147,0.9820653,107.6
135,1.057299,0.9820653,107.6
135,1.057451,0.9820653,107.6
135,1.057603,0.9820653,107.6
135,1.057756,0.9820653,107.6
135,1.057908,0.9820653,107.6
135,1.05806,0.9820653,107.6
135,1.058212,0.9820653,107.6
135,1.058365,0.9820653,107.6
135,1.058517,0.9820653,107.6
135,1.058669,0.9820653,107.6
135,1.058821,0.9820653,107.6
135,1.058973,0.9820653,107.6
135,1.059126,0.9820653,107.6
135,1.059278,0.9820653,107.6
135,1.05943,0.9820653,107.6
135,1.059582,0.9820653,107.6
135,1.059735,0.9820653,107.6
135,1.059887,0.9820653,107.6
135,1.060039,0.9820653,107.6
135,1.060191,0.9820653,107.6
135,1.060344,0.9820653,107.6
135,1.060496,0.9820653,107.6
135,1.060648,0.9820653,107.6
135,1.0608,0.9820653,107.6
135,1.060952,0.9820653,107.6
135,1.061105,0.9820653,107.6
135,1.061257,0.9820653,107.6
135,1.061409,0.9820653,107.6
135,1.061561,0.9820653,107.6
135,1.061714,0.9820653,107.6
135,1.061866,0.9820653,107.6
135,1.062018,0.9820653,107.6
135,1.06217,0.9820653,107.6
135,1.062322,0.9820653,107.6
135,1.062475,0.9820653,107.6
135,1.062627,0.9820653,107.6
135,1.062779,0.9820653,107.6
135,1.062931,0.9820653,107.6
135,1.063084,0.9820653,107.6
135,1.063236,0.9820653,107.6
135,1.063388,0.9820653,107.6
135,1.06354,0.9820653,107.6
135,1.063693,0.9820653,107.6
135,1.063845,0.9820653,107.6
135,1.063997,0.9820653,107.6
135,1.064149,0.9820653,107.6
135,1.064301,0.9820653,107.6
135,1.064454,0.9820653,107.6
135,1.064606,0.9820653,107.6
135,1.064758,0.9820653,107.6
135,1.06491,1.171993,107.6
135,1.065063,1.171993,107.6
135,1.065215,1.171993,107.6
135,1.065367,1.171993,107.6
135,1.065519,1.171993,107.6
135,1.065672,1.171993,107.6
135,1.065824,1.171993,107.6
135,1.065976,1.171993,107.6
135,1.066128,1.171993,107.6
135,1.06628,1.171993,107.6
135,1.066433,1.171993,107.6
135,1.066585,1.171993,107.6
135,1.066737,1.171993,107.6
135,1.066889,1.171993,107.6
135,1.067042,1.171993,107.6
135,1.067194,1.171993,107.6
135,1.067346,1.171993,107.6
135,1.067498,1.171993,107.6
135,1.067651,1.171993,107.6
135,1.067803,1.171993,107.6
135,1.067955,1.171993,107.6
135,1.068107,1.171993,107.6
135,1.068259,1.171993,107.6
135,1.068412,1.171993,107.6
135,1.068564,1.171993,107.6
135,1.068716,1.171993,107.6
135,1.068868,1.171993,107.6
135,1.069021,1.171993,107.6
135,1.069173,1.171993,107.6
135,1.069325,1.171993,107.6
135,1.069477,1.171993,107.6
135,1.06963,1.171993,107.6
135,1.069782,1.171993,107.6
135,1.069934,1.171993,107.6
135,1.070086,1.171993,107.6
135,1.070238,1.171993,107.6
135,1.070391,1.171993,107.6
135,1.070543,1.171993,107.6
135,1.070695,1.171993,107.6
135,1.070847,1.171993,107.6
135,1.071,1.171993,107.6
135,1.071152,1.171993,107.6
135,1.071304,1.171993,107.6
135,1.071456,1.171993,107.6
135,1.071609,1.171993,107.6
135,1.071761,1.171993,107.6
135,1.071913,1.171993,107.6
135,1.072065,1.171993,107.6
135,1.072217,1.171993,107.6
135,1.07237,1.171993,107.6
135,1.072522,1.171993,107.6
135,1.072674,1.171993,107.6
135,1.072826,1.171993,107.6
135,1.072979,1.171993,107.6
135,1.073131,1.171993,107.6
135,1.073283,1.171993,107.6
135,1.073435,1.171993,107.6
135,1.073588,1.171993,107.6
135,1.07374,1.171993,107.6
135,1.073892,1.171993,107.6
135,1.074044,1.171993,107.6
135,1.074196,1.171993,107.6
135,1.074349,1.171993,107.6
135,1.074501,1.171993,107.6
135,1.074653,1.171993,107.6
135,1.074805,1.171993,107.6
135,1.074958,1.171993,107.6
135,1.07511,1.171993,107.6
135,1.075262,1.171993,107.6
135,1.075414,1.171993,107.6
135,1.075567,1.171993,107.6
135,1.075719,1.171993,107.6
135,1.075871,1.171993,107.6
135,1.076023,1.171993,107.6
135,1.076175,1.171993,107.6
135,1.076328,1.171993,107.6
135,1.07648,1.171993,107.6
135,1.076632,1.171993,107.6
135,1.076784,1.171993,107.6
135,1.076937,1.171993,107.6
135,1.077089,1.171993,107.6
135,1.077241,1.171993,107.6
135,1.077393,1.171993,107.6
135,1.077546,1.171993,107.6
135,1.077698,1.171993,107.6
135,1.07785,1.171993,107.6
135,1.078002,1.171993,107.6
135,1.078154,1.171993,107.6
135,1.078307,1.171993,107.6
135,1.078459,1.171993,107.6
135,1.078611,1.171993,107.6
135,1.078763,1.171993,107.6
135,1.078916,1.171993,107.6
135,1.079068,1.171993,107.6
135,1.07922,1.171993,107.6
135,1.079372,1.171993,107.6
135,1.079525,1.171993,107.6
135,1.079677,1.171993,107.6
135,1.079829,1.171993,107.6
135,1.079981,1.171993,107.6
135,1.080133,1.171993,107.6
135,1.080286,1.171993,107.6
135,1.080438,1.171993,107.6
135,1.08059,1.171993,107.6
135,1.080742,1.171993,107.6
135,1.080895,1.171993,107.6
135,1.081047,1.171993,107.6
135,1.081199,1.171993,107.6
135,1.081351,1.171993,107.6
135,1.081504,1.171993,107.6
135,1.081656,1.171993,107.6
135,1.081808,1.171993,107.6
135,1.08196,1.171993,107.6
135,1.082112,1.171993,107.6
135,1.082265,1.171993,107.6
135,1.082417,1.171993,107.6
135,1.082569,1.171993,107.6
135,1.082721,1.171993,107.6
135,1.082874,1.171993,107.6
135,1.083026,1.171993,107.6
135,1.083178,1.171993,107.6
135,1.08333,1.171993,107.6
135,1.083483,1.171993,107.6
135,1.083635,1.171993,107.6
135,1.083787,1.171993,107.6
135,1.083939,1.171993,107.6
135,1.084091,1.171993,107.6
135,1.084244,1.171993,107.6
135,1.084396,1.171993,107.6
135,1.084548,1.171993,107.6
135,1.0847,1.171993,107.6
135,1.084853,1.171993,107.6
135,1.085005,1.171993,107.6
135,1.085157,1.171993,107.6
135,1.085309,1.171993,107.6
135,1.085461,1.171993,107.6
135,1.085614,1.171993,107.6
135,1.085766,1.171993,107.6
135,1.085918,1.171993,107.6
135,1.08607,1.171993,107.6
135,1.086223,1.171993,107.6
135,1.086375,1.171993,107.6
135,1.086527,1.171993,107.6
135,1.086679,1.171993,107.6
135,1.086832,1.171993,107.6
135,1.086984,1.171993,107.6
135,1.087136,1.171993,107.6
135,1.087288,1.171993,107.6
135,1.08744,1.171993,107.6
135,1.087593,1.171993,107.6
135,1.087745,1.171993,107.6
135,1.087897,1.171993,107.6
135,1.088049,1.171993,107.6
135,1.088202,1.171993,107.6
135,1.088354,1.171993,107.6
135,1.088506,1.171993,107.6
135,1.088658,1.171993,107.6
135,1.088811,1.171993,107.6
135,1.088963,1.171993,107.6
135,1.089115,1.171993,107.6
135,1.089267,1.171993,107.6
135,1.089419,1.171993,107.6
135,1.089572,1.171993,107.6
135,1.089724,1.171993,107.6
135,1.089876,1.171993,107.6
135,1.090028,1.171993,107.6
135,1.090181,1.171993,107.6
135,1.090333,1.171993,107.6
135,1.090485,1.171993,107.6
135,1.090637,1.171993,107.6
